Country,DateRep,ConfirmedCases,Deaths,Recovered,Continent
Jordan,2020-03-31,274,5,30,Asia
Kazakhstan,2020-03-31,343,2,24,Asia
Kenya,2020-03-31,59,1,1,Africa
"Korea, South",2020-03-31,9786,162,5408,Asia
Kosovo,2020-03-31,112,1,6,Outro
Kuwait,2020-03-31,289,0,73,Asia
Kyrgyzstan,2020-03-31,107,0,3,Asia
Laos,2020-03-31,9,0,0,Asia
Latvia,2020-03-31,398,0,1,Europe
Lebanon,2020-03-31,470,12,37,Asia
Liberia,2020-03-31,3,0,0,Africa
Libya,2020-03-31,10,0,1,Africa
Liechtenstein,2020-03-31,68,0,0,Europe
Lithuania,2020-03-31,537,8,7,Europe
Luxembourg,2020-03-31,2178,23,80,Europe
Madagascar,2020-03-31,57,0,0,Africa
Malaysia,2020-03-31,2766,43,537,Asia
Maldives,2020-03-31,18,0,13,Asia
Mali,2020-03-31,28,2,0,Africa
Malta,2020-03-31,169,0,2,Europe
Mauritania,2020-03-31,6,1,2,Africa
Mauritius,2020-03-31,143,5,0,Africa
Mexico,2020-03-31,1094,28,35,Americas
Moldova,2020-03-31,353,4,18,Europe
Monaco,2020-03-31,52,1,2,Europe
Mongolia,2020-03-31,12,0,2,Asia
Montenegro,2020-03-31,109,2,0,Europe
Morocco,2020-03-31,617,36,24,Africa
Mozambique,2020-03-31,8,0,0,Africa
MS Zaandam,2020-03-31,2,0,0,Outro
Namibia,2020-03-31,11,0,2,Africa
Nepal,2020-03-31,5,0,1,Asia
Netherlands,2020-03-31,12667,1040,253,Europe
New Zealand,2020-03-31,647,1,74,Oceania
Nicaragua,2020-03-31,5,1,0,Americas
Niger,2020-03-31,27,3,0,Africa
Nigeria,2020-03-31,135,2,8,Africa
North Macedonia,2020-03-31,329,9,12,Europe
Norway,2020-03-31,4641,39,13,Europe
Oman,2020-03-31,192,1,34,Asia
Pakistan,2020-03-31,1938,26,76,Asia
Panama,2020-03-31,1181,30,9,Americas
Papua New Guinea,2020-03-31,1,0,0,Oceania
Paraguay,2020-03-31,65,3,1,Americas
Peru,2020-03-31,1065,30,394,Americas
Philippines,2020-03-31,2084,88,49,Asia
Poland,2020-03-31,2311,33,7,Europe
Portugal,2020-03-31,7443,160,43,Europe
Qatar,2020-03-31,781,2,62,Asia
Romania,2020-03-31,2245,82,220,Europe
Russia,2020-03-31,2337,17,121,Europe
Rwanda,2020-03-31,75,0,0,Africa
Saint Kitts and Nevis,2020-03-31,8,0,0,Americas
Saint Lucia,2020-03-31,13,0,1,Americas
Saint Vincent and the Grenadines,2020-03-31,1,0,1,Americas
San Marino,2020-03-31,236,26,13,Europe
Saudi Arabia,2020-03-31,1563,10,165,Asia
Senegal,2020-03-31,175,0,40,Africa
Serbia,2020-03-31,900,16,0,Europe
Seychelles,2020-03-31,10,0,0,Africa
Sierra Leone,2020-03-31,1,0,0,Africa
Singapore,2020-03-31,926,3,240,Asia
Slovakia,2020-03-31,363,0,3,Europe
Slovenia,2020-03-31,802,15,10,Europe
Somalia,2020-03-31,5,0,1,Africa
South Africa,2020-03-31,1353,5,31,Africa
Spain,2020-03-31,95923,8464,19259,Europe
Sri Lanka,2020-03-31,143,2,17,Asia
Sudan,2020-03-31,7,2,1,Africa
Suriname,2020-03-31,9,0,0,Americas
Sweden,2020-03-31,4435,180,16,Europe
Switzerland,2020-03-31,16605,433,1823,Europe
Syria,2020-03-31,10,2,0,Asia
Taiwan*,2020-03-31,322,5,39,Asia
Tanzania,2020-03-31,19,1,1,Africa
Thailand,2020-03-31,1651,10,342,Asia
Timor-Leste,2020-03-31,1,0,0,Asia
Togo,2020-03-31,34,1,10,Africa
Trinidad and Tobago,2020-03-31,87,3,1,Americas
Tunisia,2020-03-31,394,10,3,Africa
Turkey,2020-03-31,13531,214,243,Asia
Uganda,2020-03-31,44,0,0,Africa
Ukraine,2020-03-31,645,17,10,Europe
United Arab Emirates,2020-03-31,664,6,61,Asia
United Kingdom,2020-03-31,25481,1793,179,Europe
Uruguay,2020-03-31,338,1,41,Americas
US,2020-03-31,188172,3873,7024,Americas
Uzbekistan,2020-03-31,172,2,7,Asia
Venezuela,2020-03-31,135,3,39,Americas
Vietnam,2020-03-31,212,0,58,Asia
West Bank and Gaza,2020-03-31,119,1,18,Asia
Zambia,2020-03-31,35,0,0,Africa
Zimbabwe,2020-03-31,8,1,0,Africa
Afghanistan,2020-04-01,237,4,5,Asia
Albania,2020-04-01,259,15,67,Europe
Algeria,2020-04-01,847,58,61,Africa
Andorra,2020-04-01,390,14,10,Europe
Angola,2020-04-01,8,2,1,Africa
Antigua and Barbuda,2020-04-01,7,0,0,Americas
Argentina,2020-04-01,1054,28,248,Americas
Armenia,2020-04-01,571,4,31,Asia
Australia,2020-04-01,4862,20,422,Oceania
Austria,2020-04-01,10711,146,1436,Europe
Azerbaijan,2020-04-01,359,5,26,Asia
Bahamas,2020-04-01,21,1,1,Americas
Bahrain,2020-04-01,569,4,337,Asia
Bangladesh,2020-04-01,54,6,25,Asia
Barbados,2020-04-01,34,0,0,Americas
Belarus,2020-04-01,163,2,53,Europe
Belgium,2020-04-01,13964,828,2132,Europe
Belize,2020-04-01,3,0,0,Americas
Benin,2020-04-01,13,0,1,Africa
Bhutan,2020-04-01,4,0,0,Asia
Bolivia,2020-04-01,115,7,1,Americas
Bosnia and Herzegovina,2020-04-01,459,13,19,Europe
Botswana,2020-04-01,4,1,0,Africa
Brazil,2020-04-01,6836,240,127,Americas
Brunei,2020-04-01,131,1,52,Asia
Bulgaria,2020-04-01,422,10,20,Europe
Burkina Faso,2020-04-01,282,16,46,Africa
Burma,2020-04-01,15,1,0,Asia
Burundi,2020-04-01,2,0,0,Africa
Cabo Verde,2020-04-01,6,1,0,Africa
Cambodia,2020-04-01,109,0,25,Asia
Cameroon,2020-04-01,233,6,10,Africa
Canada,2020-04-01,9560,109,1324,Americas
Central African Republic,2020-04-01,3,0,0,Africa
Chad,2020-04-01,7,0,0,Africa
Chile,2020-04-01,3031,16,234,Americas
China,2020-04-01,82361,3316,76405,Asia
Colombia,2020-04-01,1065,17,39,Americas
Congo (Brazzaville),2020-04-01,19,0,0,Africa
Congo (Kinshasa),2020-04-01,109,9,3,Africa
Costa Rica,2020-04-01,375,2,4,Americas
Cote d'Ivoire,2020-04-01,190,1,9,Africa
Croatia,2020-04-01,963,6,73,Europe
Cuba,2020-04-01,212,6,12,Americas
Cyprus,2020-04-01,320,9,28,Asia
Czechia,2020-04-01,3508,39,61,Europe
Denmark,2020-04-01,3290,104,971,Europe
Diamond Princess,2020-04-01,712,11,603,Outro
Djibouti,2020-04-01,33,0,0,Africa
Dominica,2020-04-01,12,0,0,Americas
Dominican Republic,2020-04-01,1284,57,9,Americas
Ecuador,2020-04-01,2748,93,58,Americas
Egypt,2020-04-01,779,52,179,Africa
El Salvador,2020-04-01,32,1,0,Americas
Equatorial Guinea,2020-04-01,15,0,1,Africa
Eritrea,2020-04-01,15,0,0,Africa
Estonia,2020-04-01,779,5,33,Europe
Eswatini,2020-04-01,9,0,0,Africa
Ethiopia,2020-04-01,29,0,2,Africa
Fiji,2020-04-01,5,0,0,Oceania
Finland,2020-04-01,1446,17,10,Europe
France,2020-04-01,57749,4043,11053,Europe
Gabon,2020-04-01,18,1,0,Africa
Gambia,2020-04-01,4,1,2,Africa
Georgia,2020-04-01,117,0,23,Asia
Germany,2020-04-01,77872,920,18700,Europe
Ghana,2020-04-01,195,5,31,Africa
Greece,2020-04-01,1415,50,52,Europe
Grenada,2020-04-01,9,0,0,Americas
Guatemala,2020-04-01,39,1,12,Americas
Guinea,2020-04-01,30,0,0,Africa
Guinea-Bissau,2020-04-01,9,0,0,Africa
Guyana,2020-04-01,19,2,0,Americas
Haiti,2020-04-01,16,0,1,Americas
Holy See,2020-04-01,6,0,0,Europe
Honduras,2020-04-01,172,10,3,Americas
Hungary,2020-04-01,525,20,40,Europe
Iceland,2020-04-01,1220,2,225,Europe
India,2020-04-01,1998,58,148,Asia
Indonesia,2020-04-01,1677,157,103,Asia
Iran,2020-04-01,47593,3036,15473,Asia
Iraq,2020-04-01,728,52,182,Asia
Ireland,2020-04-01,3447,85,5,Europe
Israel,2020-04-01,6092,26,241,Asia
Italy,2020-04-01,110574,13155,16847,Europe
Jamaica,2020-04-01,44,3,2,Americas
Japan,2020-04-01,2178,57,472,Asia
Jordan,2020-04-01,278,5,36,Asia
Kazakhstan,2020-04-01,380,3,26,Asia
Kenya,2020-04-01,81,1,3,Africa
"Korea, South",2020-04-01,9887,165,5567,Asia
Kosovo,2020-04-01,125,1,10,Outro
Kuwait,2020-04-01,317,0,80,Asia
Kyrgyzstan,2020-04-01,111,0,3,Asia
Laos,2020-04-01,10,0,0,Asia
Latvia,2020-04-01,446,0,1,Europe
Lebanon,2020-04-01,479,14,43,Asia
Liberia,2020-04-01,6,0,0,Africa
Libya,2020-04-01,10,0,0,Africa
Liechtenstein,2020-04-01,68,0,0,Europe
Lithuania,2020-04-01,581,8,7,Europe
Luxembourg,2020-04-01,2319,29,80,Europe
Madagascar,2020-04-01,57,0,0,Africa
Malaysia,2020-04-01,2908,45,645,Asia
Maldives,2020-04-01,19,0,13,Asia
Mali,2020-04-01,31,3,0,Africa
Malta,2020-04-01,188,0,2,Europe
Mauritania,2020-04-01,6,1,2,Africa
Mauritius,2020-04-01,161,6,0,Africa
Mexico,2020-04-01,1215,29,35,Americas
Moldova,2020-04-01,423,5,23,Europe
Monaco,2020-04-01,55,1,2,Europe
Mongolia,2020-04-01,14,0,2,Asia
Montenegro,2020-04-01,123,2,0,Europe
Morocco,2020-04-01,654,39,29,Africa
Mozambique,2020-04-01,10,0,0,Africa
MS Zaandam,2020-04-01,9,2,0,Outro
Namibia,2020-04-01,14,0,2,Africa
Nepal,2020-04-01,5,0,1,Asia
Netherlands,2020-04-01,13696,1175,260,Europe
New Zealand,2020-04-01,708,1,83,Oceania
Nicaragua,2020-04-01,5,1,0,Americas
Niger,2020-04-01,74,5,0,Africa
Nigeria,2020-04-01,174,2,9,Africa
North Macedonia,2020-04-01,354,11,17,Europe
Norway,2020-04-01,4863,44,13,Europe
Oman,2020-04-01,210,1,34,Asia
Pakistan,2020-04-01,2118,27,94,Asia
Panama,2020-04-01,1181,30,9,Americas
Papua New Guinea,2020-04-01,1,0,0,Oceania
Paraguay,2020-04-01,69,3,1,Americas
Peru,2020-04-01,1323,38,394,Americas
Philippines,2020-04-01,2311,96,50,Asia
Poland,2020-04-01,2554,43,47,Europe
Portugal,2020-04-01,8251,187,43,Europe
Qatar,2020-04-01,835,2,71,Asia
Romania,2020-04-01,2460,92,252,Europe
Russia,2020-04-01,2777,24,190,Europe
Rwanda,2020-04-01,82,0,0,Africa
Saint Kitts and Nevis,2020-04-01,8,0,0,Americas
Saint Lucia,2020-04-01,13,0,1,Americas
Saint Vincent and the Grenadines,2020-04-01,1,0,1,Americas
San Marino,2020-04-01,236,26,13,Europe
Saudi Arabia,2020-04-01,1720,16,264,Asia
Senegal,2020-04-01,190,1,45,Africa
Serbia,2020-04-01,1060,28,0,Europe
Seychelles,2020-04-01,10,0,0,Africa
Sierra Leone,2020-04-01,2,0,0,Africa
Singapore,2020-04-01,1000,3,245,Asia
Slovakia,2020-04-01,400,1,3,Europe
Slovenia,2020-04-01,841,15,10,Europe
Somalia,2020-04-01,5,0,1,Africa
South Africa,2020-04-01,1380,5,50,Africa
Spain,2020-04-01,104118,9387,22647,Europe
Sri Lanka,2020-04-01,146,3,21,Asia
Sudan,2020-04-01,7,2,2,Africa
Suriname,2020-04-01,10,0,0,Americas
Sweden,2020-04-01,4947,239,103,Europe
Switzerland,2020-04-01,17768,488,2967,Europe
Syria,2020-04-01,10,2,0,Asia
Taiwan*,2020-04-01,329,5,39,Asia
Tanzania,2020-04-01,20,1,1,Africa
Thailand,2020-04-01,1771,12,505,Asia
Timor-Leste,2020-04-01,1,0,0,Asia
Togo,2020-04-01,36,2,10,Africa
Trinidad and Tobago,2020-04-01,90,5,1,Americas
Tunisia,2020-04-01,423,12,5,Africa
Turkey,2020-04-01,15679,277,333,Asia
Uganda,2020-04-01,44,0,0,Africa
Ukraine,2020-04-01,794,20,13,Europe
United Arab Emirates,2020-04-01,814,8,61,Asia
United Kingdom,2020-04-01,29865,2357,179,Europe
Uruguay,2020-04-01,338,2,41,Americas
US,2020-04-01,213372,4757,8474,Americas
Uzbekistan,2020-04-01,181,2,12,Asia
Venezuela,2020-04-01,143,3,41,Americas
Vietnam,2020-04-01,218,0,63,Asia
West Bank and Gaza,2020-04-01,134,1,18,Asia
Zambia,2020-04-01,36,0,0,Africa
Zimbabwe,2020-04-01,8,1,0,Africa
Afghanistan,2020-04-02,273,6,10,Asia
Albania,2020-04-02,277,16,76,Europe
Algeria,2020-04-02,986,86,61,Africa
Andorra,2020-04-02,428,15,10,Europe
Angola,2020-04-02,8,2,1,Africa
Antigua and Barbuda,2020-04-02,9,0,0,Americas
Argentina,2020-04-02,1133,36,256,Americas
Armenia,2020-04-02,663,7,33,Asia
Australia,2020-04-02,5116,24,520,Oceania
Austria,2020-04-02,11129,158,1749,Europe
Azerbaijan,2020-04-02,400,5,26,Asia
Bahamas,2020-04-02,24,1,1,Americas
Bahrain,2020-04-02,643,4,381,Asia
Bangladesh,2020-04-02,56,6,25,Asia
Barbados,2020-04-02,46,0,0,Americas
Belarus,2020-04-02,304,4,53,Europe
Belgium,2020-04-02,15348,1011,2495,Europe
Belize,2020-04-02,3,0,0,Americas
Benin,2020-04-02,13,0,1,Africa
Bhutan,2020-04-02,5,0,1,Asia
Bolivia,2020-04-02,123,8,1,Americas
Bosnia and Herzegovina,2020-04-02,533,16,20,Europe
Botswana,2020-04-02,4,1,0,Africa
Brazil,2020-04-02,8044,324,127,Americas
Brunei,2020-04-02,133,1,56,Asia
Bulgaria,2020-04-02,457,10,25,Europe
Burkina Faso,2020-04-02,288,16,50,Africa
Burma,2020-04-02,20,1,0,Asia
Burundi,2020-04-02,3,0,0,Africa
Cabo Verde,2020-04-02,6,1,0,Africa
Cambodia,2020-04-02,110,0,34,Asia
Cameroon,2020-04-02,306,7,10,Africa
Canada,2020-04-02,11284,139,1735,Americas
Central African Republic,2020-04-02,3,0,0,Africa
Chad,2020-04-02,8,0,0,Africa
Chile,2020-04-02,3404,18,335,Americas
China,2020-04-02,82432,3322,76565,Asia
Colombia,2020-04-02,1161,19,55,Americas
Congo (Brazzaville),2020-04-02,22,2,2,Africa
Congo (Kinshasa),2020-04-02,134,13,3,Africa
Costa Rica,2020-04-02,396,2,6,Americas
Cote d'Ivoire,2020-04-02,194,1,15,Africa
Croatia,2020-04-02,1011,7,88,Europe
Cuba,2020-04-02,233,6,13,Americas
Cyprus,2020-04-02,356,10,28,Asia
Czechia,2020-04-02,3858,44,67,Europe
Denmark,2020-04-02,3573,123,1172,Europe
Diamond Princess,2020-04-02,712,11,619,Outro
Djibouti,2020-04-02,40,0,0,Africa
Dominica,2020-04-02,12,0,0,Americas
Dominican Republic,2020-04-02,1380,60,16,Americas
Ecuador,2020-04-02,3163,120,65,Americas
Egypt,2020-04-02,865,58,201,Africa
El Salvador,2020-04-02,41,2,0,Americas
Equatorial Guinea,2020-04-02,15,0,1,Africa
Eritrea,2020-04-02,22,0,0,Africa
Estonia,2020-04-02,858,11,45,Europe
Eswatini,2020-04-02,9,0,0,Africa
Ethiopia,2020-04-02,29,0,3,Africa
Fiji,2020-04-02,7,0,0,Oceania
Finland,2020-04-02,1518,19,300,Europe
France,2020-04-02,59929,5398,12548,Europe
Gabon,2020-04-02,21,1,0,Africa
Gambia,2020-04-02,4,1,2,Africa
Georgia,2020-04-02,134,0,26,Asia
Germany,2020-04-02,84794,1107,22440,Europe
Ghana,2020-04-02,204,5,31,Africa
Greece,2020-04-02,1544,53,61,Europe
Grenada,2020-04-02,10,0,0,Americas
Guatemala,2020-04-02,47,1,12,Americas
Guinea,2020-04-02,52,0,0,Africa
Guinea-Bissau,2020-04-02,9,0,0,Africa
Guyana,2020-04-02,19,4,0,Americas
Haiti,2020-04-02,16,0,1,Americas
Holy See,2020-04-02,7,0,0,Europe
Honduras,2020-04-02,219,14,3,Americas
Hungary,2020-04-02,585,21,42,Europe
Iceland,2020-04-02,1319,4,284,Europe
India,2020-04-02,2543,72,191,Asia
Indonesia,2020-04-02,1790,170,112,Asia
Iran,2020-04-02,50468,3160,16711,Asia
Iraq,2020-04-02,772,54,202,Asia
Ireland,2020-04-02,3849,98,5,Europe
Israel,2020-04-02,6857,36,338,Asia
Italy,2020-04-02,115242,13915,18278,Europe
Jamaica,2020-04-02,47,3,2,Americas
Japan,2020-04-02,2495,62,472,Asia
Jordan,2020-04-02,299,5,45,Asia
Kazakhstan,2020-04-02,435,3,27,Asia
Kenya,2020-04-02,110,3,4,Africa
"Korea, South",2020-04-02,9976,169,5828,Asia
Kosovo,2020-04-02,125,1,10,Outro
Kuwait,2020-04-02,342,0,81,Asia
Kyrgyzstan,2020-04-02,116,0,5,Asia
Laos,2020-04-02,10,0,0,Asia
Latvia,2020-04-02,458,0,31,Europe
Lebanon,2020-04-02,494,16,46,Asia
Liberia,2020-04-02,6,0,0,Africa
Libya,2020-04-02,11,1,0,Africa
Liechtenstein,2020-04-02,75,0,0,Europe
Lithuania,2020-04-02,649,9,7,Europe
Luxembourg,2020-04-02,2487,30,80,Europe
Madagascar,2020-04-02,59,0,0,Africa
Malawi,2020-04-02,3,0,0,Africa
Malaysia,2020-04-02,3116,50,767,Asia
Maldives,2020-04-02,19,0,13,Asia
Mali,2020-04-02,36,3,0,Africa
Malta,2020-04-02,196,0,2,Europe
Mauritania,2020-04-02,6,1,2,Africa
Mauritius,2020-04-02,169,7,0,Africa
Mexico,2020-04-02,1378,37,35,Americas
Moldova,2020-04-02,505,6,23,Europe
Monaco,2020-04-02,60,1,2,Europe
Mongolia,2020-04-02,14,0,2,Asia
Montenegro,2020-04-02,144,2,0,Europe
Morocco,2020-04-02,708,44,31,Africa
Mozambique,2020-04-02,10,0,0,Africa
MS Zaandam,2020-04-02,9,2,0,Outro
Namibia,2020-04-02,14,0,3,Africa
Nepal,2020-04-02,6,0,1,Asia
Netherlands,2020-04-02,14788,1341,260,Europe
New Zealand,2020-04-02,797,1,92,Oceania
Nicaragua,2020-04-02,5,1,0,Americas
Niger,2020-04-02,98,5,0,Africa
Nigeria,2020-04-02,184,2,20,Africa
North Macedonia,2020-04-02,384,11,17,Europe
Norway,2020-04-02,5147,50,32,Europe
Oman,2020-04-02,231,1,57,Asia
Pakistan,2020-04-02,2421,34,125,Asia
Panama,2020-04-02,1317,32,9,Americas
Papua New Guinea,2020-04-02,1,0,0,Oceania
Paraguay,2020-04-02,77,3,2,Americas
Peru,2020-04-02,1414,55,537,Americas
Philippines,2020-04-02,2633,107,51,Asia
Poland,2020-04-02,2946,57,56,Europe
Portugal,2020-04-02,9034,209,68,Europe
Qatar,2020-04-02,949,3,72,Asia
Romania,2020-04-02,2738,115,267,Europe
Russia,2020-04-02,3548,30,235,Europe
Rwanda,2020-04-02,84,0,0,Africa
Saint Kitts and Nevis,2020-04-02,9,0,0,Americas
Saint Lucia,2020-04-02,13,0,1,Americas
Saint Vincent and the Grenadines,2020-04-02,2,0,1,Americas
San Marino,2020-04-02,245,30,21,Europe
Saudi Arabia,2020-04-02,1885,21,328,Asia
Senegal,2020-04-02,195,1,55,Africa
Serbia,2020-04-02,1171,31,0,Europe
Seychelles,2020-04-02,10,0,0,Africa
Sierra Leone,2020-04-02,2,0,0,Africa
Singapore,2020-04-02,1049,4,266,Asia
Slovakia,2020-04-02,426,1,5,Europe
Slovenia,2020-04-02,897,17,70,Europe
Somalia,2020-04-02,5,0,1,Africa
South Africa,2020-04-02,1462,5,50,Africa
Spain,2020-04-02,112065,10348,26743,Europe
Sri Lanka,2020-04-02,151,4,21,Asia
Sudan,2020-04-02,8,2,2,Africa
Suriname,2020-04-02,10,0,0,Americas
Sweden,2020-04-02,5568,308,103,Europe
Switzerland,2020-04-02,18827,536,4013,Europe
Syria,2020-04-02,16,2,0,Asia
Taiwan*,2020-04-02,339,5,45,Asia
Tanzania,2020-04-02,20,1,2,Africa
Thailand,2020-04-02,1875,15,505,Asia
Timor-Leste,2020-04-02,1,0,0,Asia
Togo,2020-04-02,39,2,17,Africa
Trinidad and Tobago,2020-04-02,94,5,1,Americas
Tunisia,2020-04-02,455,14,5,Africa
Turkey,2020-04-02,18135,356,415,Asia
Uganda,2020-04-02,45,0,0,Africa
Ukraine,2020-04-02,897,22,19,Europe
United Arab Emirates,2020-04-02,1024,8,96,Asia
United Kingdom,2020-04-02,34173,2926,192,Europe
Uruguay,2020-04-02,350,4,62,Americas
US,2020-04-02,243453,5926,9001,Americas
Uzbekistan,2020-04-02,205,2,25,Asia
Venezuela,2020-04-02,146,5,43,Americas
Vietnam,2020-04-02,233,0,75,Asia
West Bank and Gaza,2020-04-02,161,1,18,Asia
Zambia,2020-04-02,39,1,0,Africa
Zimbabwe,2020-04-02,9,1,0,Africa
Afghanistan,2020-04-03,281,6,10,Asia
Albania,2020-04-03,304,17,89,Europe
Algeria,2020-04-03,1171,105,62,Africa
Andorra,2020-04-03,439,16,16,Europe
Angola,2020-04-03,8,2,1,Africa
Antigua and Barbuda,2020-04-03,15,0,0,Americas
Argentina,2020-04-03,1265,39,266,Americas
Armenia,2020-04-03,736,7,43,Asia
Australia,2020-04-03,5330,28,649,Oceania
Austria,2020-04-03,11524,168,2022,Europe
Azerbaijan,2020-04-03,443,5,32,Asia
Bahamas,2020-04-03,24,1,1,Americas
Bahrain,2020-04-03,672,4,382,Asia
Bangladesh,2020-04-03,61,6,26,Asia
Barbados,2020-04-03,51,0,0,Americas
Belarus,2020-04-03,351,4,53,Europe
Belgium,2020-04-03,16770,1143,2872,Europe
Belize,2020-04-03,4,0,0,Americas
Benin,2020-04-03,16,0,2,Africa
Bhutan,2020-04-03,5,0,2,Asia
Bolivia,2020-04-03,132,9,1,Americas
Bosnia and Herzegovina,2020-04-03,579,17,27,Europe
Botswana,2020-04-03,4,1,0,Africa
Brazil,2020-04-03,9056,359,127,Americas
Brunei,2020-04-03,134,1,65,Asia
Bulgaria,2020-04-03,485,14,30,Europe
Burkina Faso,2020-04-03,302,16,50,Africa
Burma,2020-04-03,20,1,0,Asia
Burundi,2020-04-03,3,0,0,Africa
Cabo Verde,2020-04-03,6,1,0,Africa
Cambodia,2020-04-03,114,0,35,Asia
Cameroon,2020-04-03,509,8,17,Africa
Canada,2020-04-03,12437,179,2175,Americas
Central African Republic,2020-04-03,8,0,0,Africa
Chad,2020-04-03,8,0,0,Africa
Chile,2020-04-03,3737,22,427,Americas
China,2020-04-03,82511,3326,76760,Asia
Colombia,2020-04-03,1267,25,55,Americas
Congo (Brazzaville),2020-04-03,22,2,2,Africa
Congo (Kinshasa),2020-04-03,134,13,3,Africa
Costa Rica,2020-04-03,416,2,11,Americas
Cote d'Ivoire,2020-04-03,218,1,19,Africa
Croatia,2020-04-03,1079,8,92,Europe
Cuba,2020-04-03,269,6,15,Americas
Cyprus,2020-04-03,396,11,28,Asia
Czechia,2020-04-03,4091,53,72,Europe
Denmark,2020-04-03,3946,139,1287,Europe
Diamond Princess,2020-04-03,712,11,619,Outro
Djibouti,2020-04-03,49,0,8,Africa
Dominica,2020-04-03,12,0,0,Americas
Dominican Republic,2020-04-03,1488,68,16,Americas
Ecuador,2020-04-03,3368,145,65,Americas
Egypt,2020-04-03,985,66,216,Africa
El Salvador,2020-04-03,46,2,0,Americas
Equatorial Guinea,2020-04-03,16,0,1,Africa
Eritrea,2020-04-03,22,0,0,Africa
Estonia,2020-04-03,961,12,48,Europe
Eswatini,2020-04-03,9,0,0,Africa
Ethiopia,2020-04-03,35,0,3,Africa
Fiji,2020-04-03,7,0,0,Oceania
Finland,2020-04-03,1615,20,300,Europe
France,2020-04-03,65202,6520,14135,Europe
Gabon,2020-04-03,21,1,1,Africa
Gambia,2020-04-03,4,1,2,Africa
Georgia,2020-04-03,155,0,28,Asia
Germany,2020-04-03,91159,1275,24575,Europe
Ghana,2020-04-03,205,5,31,Africa
Greece,2020-04-03,1613,63,78,Europe
Grenada,2020-04-03,12,0,0,Americas
Guatemala,2020-04-03,50,1,12,Americas
Guinea,2020-04-03,73,0,2,Africa
Guinea-Bissau,2020-04-03,15,0,0,Africa
Guyana,2020-04-03,23,4,0,Americas
Haiti,2020-04-03,18,0,1,Americas
Holy See,2020-04-03,7,0,0,Europe
Honduras,2020-04-03,222,15,3,Americas
Hungary,2020-04-03,623,26,43,Europe
Iceland,2020-04-03,1364,4,309,Europe
India,2020-04-03,2567,72,192,Asia
Indonesia,2020-04-03,1986,181,134,Asia
Iran,2020-04-03,53183,3294,17935,Asia
Iraq,2020-04-03,820,54,226,Asia
Ireland,2020-04-03,4273,120,5,Europe
Israel,2020-04-03,7428,40,403,Asia
Italy,2020-04-03,119827,14681,19758,Europe
Jamaica,2020-04-03,47,3,2,Americas
Japan,2020-04-03,2617,63,514,Asia
Jordan,2020-04-03,310,5,58,Asia
Kazakhstan,2020-04-03,464,6,29,Asia
Kenya,2020-04-03,122,4,4,Africa
"Korea, South",2020-04-03,10062,174,6021,Asia
Kosovo,2020-04-03,126,1,10,Outro
Kuwait,2020-04-03,417,0,82,Asia
Kyrgyzstan,2020-04-03,130,1,6,Asia
Laos,2020-04-03,10,0,0,Asia
Latvia,2020-04-03,493,1,1,Europe
Lebanon,2020-04-03,508,17,50,Asia
Liberia,2020-04-03,7,0,0,Africa
Libya,2020-04-03,11,1,0,Africa
Liechtenstein,2020-04-03,75,0,0,Europe
Lithuania,2020-04-03,696,9,7,Europe
Luxembourg,2020-04-03,2612,31,500,Europe
Madagascar,2020-04-03,70,0,0,Africa
Malawi,2020-04-03,3,0,0,Africa
Malaysia,2020-04-03,3333,53,827,Asia
Maldives,2020-04-03,19,0,13,Asia
Mali,2020-04-03,39,3,0,Africa
Malta,2020-04-03,202,0,2,Europe
Mauritania,2020-04-03,6,1,2,Africa
Mauritius,2020-04-03,186,7,0,Africa
Mexico,2020-04-03,1510,50,633,Americas
Moldova,2020-04-03,591,8,26,Europe
Monaco,2020-04-03,64,1,3,Europe
Mongolia,2020-04-03,14,0,2,Asia
Montenegro,2020-04-03,174,2,1,Europe
Morocco,2020-04-03,791,48,57,Africa
Mozambique,2020-04-03,10,0,0,Africa
MS Zaandam,2020-04-03,9,2,0,Outro
Namibia,2020-04-03,14,0,3,Africa
Nepal,2020-04-03,6,0,1,Asia
Netherlands,2020-04-03,15821,1490,260,Europe
New Zealand,2020-04-03,868,1,103,Oceania
Nicaragua,2020-04-03,5,1,0,Americas
Niger,2020-04-03,120,5,0,Africa
Nigeria,2020-04-03,210,4,25,Africa
North Macedonia,2020-04-03,430,12,20,Europe
Norway,2020-04-03,5370,59,32,Europe
Oman,2020-04-03,252,1,57,Asia
Pakistan,2020-04-03,2686,40,126,Asia
Panama,2020-04-03,1475,37,10,Americas
Papua New Guinea,2020-04-03,1,0,0,Oceania
Paraguay,2020-04-03,92,3,6,Americas
Peru,2020-04-03,1595,61,537,Americas
Philippines,2020-04-03,3018,136,52,Asia
Poland,2020-04-03,3383,71,56,Europe
Portugal,2020-04-03,9886,246,68,Europe
Qatar,2020-04-03,1075,3,93,Asia
Romania,2020-04-03,3183,133,283,Europe
Russia,2020-04-03,4149,34,281,Europe
Rwanda,2020-04-03,89,0,0,Africa
Saint Kitts and Nevis,2020-04-03,9,0,0,Americas
Saint Lucia,2020-04-03,13,0,1,Americas
Saint Vincent and the Grenadines,2020-04-03,3,0,1,Americas
San Marino,2020-04-03,245,30,21,Europe
Saudi Arabia,2020-04-03,2039,25,351,Asia
Senegal,2020-04-03,207,1,66,Africa
